track_id,frame,time,core_x,core_y,core_q,radius,area,body_distance,visible,sensor_id,sensor_x,sensor_y,sensor_distance,edge_x,edge_y,wall_top_x1,wall_top_y1,wall_top_x2,wall_top_y2,wall_bottom_x1,wall_bottom_y1,wall_bottom_x2,wall_bottom_y2
1,64,64,215.0,61.0,0.02924829781742931,4.853342309955121,74,17.0,1,1,198.0,80.0,25.495097567963924,213.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
1,65,65,215.0,61.0,0.030017751690678027,4.886025119029199,75,17.46424919657298,1,1,198.0,80.0,25.495097567963924,213.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
1,66,66,215.0,61.0,0.030497374525131134,4.982787485166879,78,17.46424919657298,1,1,198.0,80.0,25.495097567963924,212.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
1,67,67,215.0,61.0,0.030744397795434003,5.046265044040321,80,17.46424919657298,1,1,198.0,80.0,25.495097567963924,212.0,63.0,nan,nan,nan,nan,nan,nan,nan,nan
1,68,68,215.0,61.0,0.030811870411280654,4.918490759365935,76,18.027756377319946,1,1,198.0,80.0,25.495097567963924,213.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,69,69,214.0,62.0,0.03177293702725613,4.820437914901168,73,17.46424919657298,1,1,198.0,80.0,24.08318915758459,213.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,70,70,214.0,62.0,0.032911119936938085,4.787307364817192,72,18.027756377319946,1,1,198.0,80.0,24.08318915758459,213.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,71,71,214.0,62.0,0.03376789200194891,4.787307364817192,72,18.681541692269406,1,1,198.0,80.0,24.08318915758459,213.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,72,72,214.0,62.0,0.03436111648305938,4.753945931439391,71,19.6468827043885,1,1,198.0,80.0,24.08318915758459,212.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,73,73,214.0,62.0,0.03473977392759876,4.652426491681278,68,21.840329667841555,1,1,198.0,80.0,24.08318915758459,212.0,64.0,nan,nan,nan,nan,nan,nan,nan,nan
1,74,74,214.0,62.0,0.03493797018165688,4.61809077155419,67,21.840329667841555,1,1,198.0,80.0,24.08318915758459,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,75,75,214.0,62.0,0.03497452338486895,4.51351666838205,64,22.80350850198276,1,1,198.0,80.0,24.08318915758459,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,76,76,214.0,63.0,0.03519459949584537,4.406461512053774,61,24.351591323771842,1,1,198.0,80.0,23.345235059857504,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,77,77,214.0,63.0,0.03599885408004551,4.406461512053774,61,24.351591323771842,1,1,198.0,80.0,23.345235059857504,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,78,78,214.0,63.0,0.03663297762177832,4.370193722368317,60,25.298221281347036,1,1,198.0,80.0,23.345235059857504,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,79,79,214.0,63.0,0.03710857213388319,4.3336224206596095,59,27.202941017470888,1,1,198.0,80.0,23.345235059857504,213.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,80,80,214.0,63.0,0.03743539538287416,4.145929793656026,54,27.202941017470888,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,81,81,214.0,63.0,0.03763794409904961,4.029119531035698,51,28.160255680657446,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,82,82,214.0,63.0,0.03773340523774438,3.949327084834294,49,28.861739379323623,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,83,83,214.0,63.0,0.03773738685323748,3.989422804014327,50,28.861739379323623,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,84,84,214.0,63.0,0.037662352741240315,3.949327084834294,49,29.832867780352597,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,85,85,214.0,63.0,0.03752051307111959,3.9088200952233594,48,30.805843601498726,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,86,86,214.0,63.0,0.037353742540034915,3.949327084834294,49,31.575306807693888,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,87,87,214.0,63.0,0.03718134636055105,3.9088200952233594,48,32.55764119219941,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,88,88,214.0,63.0,0.037001704981637226,3.8678889139475245,47,32.55764119219941,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,89,89,214.0,63.0,0.03681084362168427,3.9088200952233594,48,33.37663853655727,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,90,90,214.0,63.0,0.036596755799876785,3.949327084834294,49,34.36568055487916,1,1,198.0,80.0,23.345235059857504,212.0,65.0,nan,nan,nan,nan,nan,nan,nan,nan
1,95,95,214.0,64.0,0.035385748529929165,3.949327084834294,49,37.21558813185679,1,1,198.0,80.0,22.627416997969522,212.0,66.0,nan,nan,nan,nan,nan,nan,nan,nan
